id,category_id,variant_id,speaker_id,speaker_sex,variant_type,word,vector
A_009_06,9,6,1,F,low,box,-344.2322600604017 -304.47389828010245 -372.4135335969488 -358.51289954388255 165.2513734290307 182.69149975350683 189.0096011795997 85.93255437111156 27.593600130351177 14.615436125909607 24.526874641635274 1.5179095879701892 29.67186051397163 10.926849118858408 -24.51967412005851 23.449303201853894 -40.635839617740906 -62.84330893791119 -47.835165192706626 -64.80605830389416 -8.410206903864413 -25.054481210766703 -20.807857588421868 -4.126918566817114 -15.463372691814705 -26.716890786100087 -22.08071190687044 -0.4381734206960536
A_009_07,9,7,1,F,low,box,-284.8140491357197 -340.49837047278845 -315.26797061462327 -278.5691979047844 182.63425470384448 174.98268316760482 90.04364889006135 -19.449384493504404 27.488270860969266 23.892951701972883 2.874383605485997 -6.205974240529372 32.74895459993946 3.7494194134917125 31.9872474974322 96.12492197393897 -58.09828796585316 -47.65849715233435 -47.5385306508126 -68.42831315407457 -9.045683113893013 -13.131265215800779 6.341204239537045 25.019916153159247 -22.47548318585941 -22.5323072334739 -8.675193980692603 2.46727966133269
A_009_08,9,8,1,F,low,box,-270.97687246243373 -272.56903669721163 -267.8259290238559 -264.6180510838378 186.85753127756024 202.16685363188842 105.82971170064098 -23.67060382579025 26.726920715293012 12.078609389623903 8.554463882053948 -3.8119144033953027 35.62064553714794 -1.0816630815800523 26.797770837840602 101.92788848640595 -56.33644396622195 -54.231965846964414 -70.17313190821153 -81.40426972219669 -12.140908999053046 -15.303103538634586 6.934591104570611 15.090612542624557 -24.418043889567883 -29.139080931288284 -9.068613272279622 4.4118092744820565
A_009_09,9,9,1,F,low,box,-302.4570195710726 -354.18834633507896 -359.98916096600044 -358.6775362381544 177.132469179675 183.35049079987334 91.54912346095003 -27.74638508320949 21.658435850908216 30.9471219916609 19.563513651448563 -1.68282447050075 25.807896904307974 -11.818142387879302 19.54492742691825 84.3830437913336 -33.359813099707864 -38.69289700298932 -59.59083685348731 -70.34621070462539 -31.435454719543365 -32.40642524791301 -9.30923266612291 13.953504039230571 -22.546946067474714 -20.116355829251813 -2.5300713203624516 11.670718132277003
A_009_10,9,10,1,F,low,box,-351.40526365324405 -312.59647962503647 -397.6248368202419 -397.4507661999718 169.01647322213842 192.16468793278878 192.01907804012 101.67413814801276 17.703522121020235 -5.187876216706432 22.66961342172185 13.92797805523757 27.696379966249644 7.5581820988972295 -24.81988056712615 14.843425755039492 -43.599113921690716 -52.61972679127196 -35.26904297946837 -56.068533184112766 -12.86752365184045 -31.456900863353898 -21.030997228757318 -1.3341751783137485 -10.825965367725473 -19.87753214298634 -19.899387806053745 -11.007988557889359
A_009_11,9,11,1,F,low,box,-265.0577667998201 -299.0408345928556 -345.16802405616636 -328.47516381339193 171.0933656334027 178.25670493522694 93.3831518056204 -17.11846518791789 -0.6635905070622513 -6.331448516336646 4.917492758000476 3.9821249386401947 35.351034779173226 6.753660524149993 18.144256667637592 87.76828011107995 -63.752698460710704 -57.1508547504352 -60.70330863598769 -73.84342256350313 -10.599612412901298 -20.11937577547784 5.471840646730794 23.463987757424405 -25.025673347348942 -27.212964700631204 -6.402287815102864 6.30021039038755
A_009_12,9,12,1,F,low,box,-340.14468115266345 -292.84698266682204 -367.2580808175199 -418.9530419744097 168.14846266404356 191.76233480152834 200.12554804800413 122.75343094717542 24.12826879509375 -4.439989674494931 6.380531013473755 16.327025071965732 36.99033597265784 16.949714383785057 -28.057699619143104 0.6891260103620563 -43.39626045736445 -58.69763121773877 -35.48663695767155 -51.257117985499605 -11.143940422196405 -26.910027034879956 -8.747827450715864 -6.783881323311736 -24.278441703984747 -33.85188948668528 -21.885303088244164 2.6746558556497773
A_009_13,9,13,1,F,low,box,-348.3847597602951 -299.35713862983806 -367.546077732099 -341.0113036223938 175.35309545680133 200.97899878078147 185.37950321788605 56.79237735005756 14.739144317699274 0.12140904932406046 27.174205213417423 12.237842814721407 25.254350733344758 13.606702383491971 -12.444942919608557 41.76668465195418 -26.440855587764908 -42.30564236570361 -38.104596304671716 -75.57679160514846 -16.19300820459251 -40.710382158028025 -19.00233560808222 11.198875608376909 -12.608843904454364 -32.237327072031235 -32.985184190848216 -4.543891480750213
A_009_14,9,14,1,F,low,box,-344.6438895988995 -276.6325545481893 -358.15531639010703 -314.9294840657228 150.29832925693194 179.15716789387116 182.53338943906317 68.02196909914159 28.135529835060243 15.006028160374843 25.113351408814445 -3.5237420493419638 30.883172021878636 11.558084489853528 -32.66107348918893 35.55887973900626 -31.365136281275163 -67.21069789099455 -49.25812035471569 -65.39925494924873 1.948420119739802 -15.822582401034435 -9.240623435816433 7.360006433451488 -22.569807992529455 -38.24394122264182 -18.917600172513012 -2.1273459090322917
A_009_15,9,15,1,F,low,box,-336.3348488932387 -277.9260590322912 -358.6774249569778 -324.8596389952614 157.8632078088842 189.57923597735135 186.3434730020066 54.364206554178 20.131299944303265 6.616617156112765 21.802064280641552 -1.5099965180652526 27.531690053204336 2.3798101544551367 -26.005467553851602 39.834937460366135 -38.29079159614133 -57.44483457181124 -44.74531385663984 -69.96555623372971 2.1777193141052678 -7.603202528664841 -10.889203098393114 1.392447309492587 -22.573815932441143 -43.92238155822287 -26.171078909134213 -6.911889720926885
A_009_16,9,16,1,F,low,box,-373.86324964943793 -269.8824318841737 -360.7521299523087 -364.9854577864224 162.04873404992549 189.3442880705988 186.2346307898223 108.72714273975164 39.0192167751835 -2.4589091842186144 17.05966183145179 3.3197944917356166 28.957166259498024 23.233336114641858 -5.8590501972295455 23.754809060305085 -29.422957664005814 -48.36431569449863 -27.398884854181212 -36.744402120338236 -5.439609470375199 -21.32287939689106 -18.526207002170533 8.7918983695615 -14.037784244873027 -39.29369666451396 -32.00477760521694 -3.3171614856737754
A_009_17,9,17,1,F,low,box,-385.921146032221 -309.4865235811748 -380.08492637068423 -394.2377822611696 161.49055190735456 203.2702544016544 189.76833642031494 86.5497718741411 41.56314940515852 8.877345343765478 15.945434352412502 1.1523798384460737 36.346902257257796 20.731054662496145 -11.67826235445078 9.454400364444123 -26.045446990167953 -33.5227607948592 -23.85588743631505 -59.48583981245051 -3.594069179162819 -20.722468326187354 -16.049975622785247 6.919249056504718 -15.51572377293099 -33.85052878519417 -29.257669622669752 -10.40186871277738
A_009_18,9,18,1,F,low,box,-259.8220561022365 -272.13987415066515 -283.1162116365612 -270.74769683264816 178.93316898069835 192.7392566796844 108.6890807690588 -9.609049959934495 16.913859146719915 8.662381387845887 -1.9793595076033903 -0.03863832002525405 26.92097011808531 4.922045114423475 30.568469780113702 92.55996701213331 -56.45402407865566 -53.76907979319291 -56.921161542917474 -78.2456923389471 2.4764629341774937 3.157616473796735 18.81722143728805 34.051914626859386 -41.97702769502604 -50.50057727128667 -6.95836035482464 16.89709115046889
A_009_19,9,19,1,F,low,box,-365.5523680249462 -292.32846748008075 -369.5603820846627 -355.16611934601707 163.0992564854739 172.6189067217295 164.5768428603978 74.67993926370194 54.15759811324975 14.206986713174665 13.524367052023997 -11.809484601345964 39.30352743004827 38.919768558407014 11.105452029875437 40.76824894881385 -31.354405104569373 -36.86332933536407 -15.345853008962553 -42.903776107103454 -16.725207029024887 -16.081588741517493 -17.109555566036654 0.045133881298614176 -33.12502587349663 -41.38864447582402 -29.63425902014793 -4.309460980430908
A_009_20,9,20,1,F,low,box,-274.61716391368225 -304.96043286864415 -311.7277410670438 -428.91388797356916 175.2395116542532 156.20611645485843 9.085379792934038 6.733458990567206 9.281058855475194 -4.0759648038514245 -6.403526762710535 13.55496147208633 23.612386945336524 5.229949655079305 62.562451564318835 87.90722077268641 -58.18745176153273 -50.554273079607 -87.53517543808182 -41.03385584836188 -12.236615807711893 -20.943033179141146 5.839502668547221 2.21960383860319 -42.33147715576338 -29.97519767502751 5.675471011536587 12.914768188034103
A_010_01,10,1,1,F,low,boy,-394.03888536121144 -378.24018561715104 -389.9303545173858 -452.58092538941224 198.87506029277844 195.40063317831317 182.16965890319085 130.56401031662466 72.77996313262182 40.66875315207334 14.315631957891542 24.635331307794377 20.985580811914495 3.142202218836141 -1.268897850704007 39.56141973265542 -19.054794906106686 -22.58565195142787 12.260396420605037 42.09658770485903 -28.680186593459993 -38.65507923497735 -6.205291064001019 5.72655113688049 -24.97694572474663 -34.05896088096024 -25.059931100192664 -12.528693796579873
A_010_02,10,2,1,F,low,boy,-369.4556182330469 -377.6609836275103 -365.2162243527449 -449.61146415874487 167.79338339207175 155.59060711975445 140.39920314035555 98.67295121594773 54.380177176188894 26.883788652160057 -9.817267224886244 11.51977553386661 39.2795461851189 18.887941576540364 13.02270053941809 24.12359947658493 -2.1752197706589738 -8.880285672803996 18.805647010190825 42.41954829900941 -28.398564780467268 -38.80613853207804 -6.464528597959844 14.689861953155784 -23.3936271528933 -27.465963424362258 -25.69468667376283 -20.042395425667376
A_010_03,10,3,1,F,low,boy,-349.0489229281483 -357.392195668903 -356.4620918517446 -431.91856589040236 185.95677754022978 194.69891740018747 192.67752008001605 155.1725944873759 39.37000060795316 26.774751346336835 -0.33821641399612934 2.8819298711313728 41.67331560512689 18.20551992796986 -2.4660935636344137 -3.6546331664449774 -25.616222957900895 -35.034600304181424 -19.923270725252202 20.75943839947631 -26.136773127776294 -45.663871080367244 -24.539420924207718 -0.6653304816914298 -13.097435144357561 -29.306526927828685 -22.498336817924695 -20.49784870559803
A_010_04,10,4,1,F,low,boy,-380.2371785551142 -358.5905181368362 -360.13598287486013 -433.4552810595203 221.7451021321877 237.85734712444258 231.04105027407115 185.22285236133143 54.617425537233316 25.104882560941235 4.330500642564856 11.624064013894195 32.79098925380961 9.39906956157822 -11.399103745774816 -4.425124242879676 -15.692781415251691 -11.012160312304168 9.001245528340199 37.07166203489993 -36.222373664059575 -40.93922809943675 -2.3243929003906016 25.257443604463813 -27.958492653847514 -41.20553036525723 -25.224123512683903 -14.92646167483489
A_010_05,10,5,1,F,low,boy,-318.67194485378485 -294.8697689849537 -298.25284791860565 -397.4859264992995 188.774955496237 189.88344902666165 192.92745000447655 159.52911132336217 32.782811851844656 -3.5728062446011863 -28.779445780235086 -6.0134627439709405 44.91567172209278 23.078548096889108 6.245041635450491 8.723676345863073 -33.72897003241353 -45.17979431198 -7.963447453954665 33.176755336224595 -28.813306148247527 -30.81162271909598 -10.481376740202915 5.580171939048398 -22.941117437084834 -16.247230063441563 -19.4097703080065 -26.165615143204477
A_010_06,10,6,1,F,low,boy,-332.46782927579864 -311.98527507558475 -306.0322112233381 -404.5656662720302 200.03776639722548 222.15711051919413 216.26776866838503 185.29204173813528 46.78365055836059 19.12380333183816 -17.127010514602812 1.2493811883482109 54.32982248689878 28.93242711604369 9.540574314128415 3.813891785373155 -41.19093373815159 -31.737751236654567 8.785684896907297 40.313765584140114 -30.439937648375214 -32.387505361061415 3.130339673398428 22.236666278321096 -35.360015199727 -34.02718895841457 -25.509551823958766 -19.53250673626882
A_010_07,10,7,1,F,low,boy,-336.3136529372038 -334.95354871989974 -342.27444515786044 -409.89952745592973 196.70808572261942 210.4606848614675 206.59642135206042 172.71499730858852 58.53474438495272 31.34857477860352 -2.1722865335282524 5.540073765778632 64.23426344640808 34.79011360977536 5.459417364609225 11.64000765531511 -31.82252490080574 -23.647354321887715 16.275922281713317 39.990958406473894 -31.75519030717044 -41.32173751047176 -6.709402286195722 9.715604719929107 -29.475272833045643 -26.962982804779497 -27.052937147495438 -25.550311722147004
A_010_08,10,8,1,F,low,boy,-316.71996740433053 -321.15766878110736 -341.71274729312245 -425.92271782821757 195.55456506910616 228.5654951456561 224.6925883004431 181.5705318104562 33.69811289797721 26.578139012614496 3.3271636514876763 17.31243410899181 60.43177132511009 25.79644583322966 -9.280530033518243 -12.534105812891472 -23.19188216068763 -6.045926943124945 21.19144978549373 19.260125861058373 -34.54912464893418 -36.34660975640506 -7.096244759907752 3.527957619093228 -32.75615918983003 -40.82216619088769 -35.1863681723725 -28.960562959791595
A_010_09,10,9,1,F,low,boy,-314.5070638511584 -305.97857169500526 -311.05939037536956 -392.136884877631 185.41269862646487 188.246731824358 209.03091045983928 188.95266557211664 24.59923917319933 11.68668582390259 -21.692131673528948 -4.915535062327901 49.9261069592563 46.66361259638769 15.502383605757448 -1.8779681273583269 -42.454021676590955 -37.61709644479636 5.452150052785022 26.505301484887987 -21.249912537019558 -23.42204695875812 -0.6924223371467241 12.386809212047908 -42.55150751075026 -44.66243014569632 -25.918439756296635 -27.254317750994645
A_010_10,10,10,1,F,low,boy,-329.9222108311914 -309.22869793246355 -305.6304838317067 -376.18707432831746 170.5755042576082 191.83472989640404 190.08982746240417 174.30270699561 45.01319872534414 22.75095440179514 -15.089610930312 -4.405248734784743 67.61348411107933 43.35087304754072 25.24260703066211 21.274580776506443 -49.81384764699902 -43.71125281768902 -1.9375200029083888 36.66687971744118 -24.05038651923768 -28.67030947018253 -2.156815149251261 13.743707006061072 -25.003498500769524 -28.000771882203466 -26.31186999891083 -19.593886823186086
A_010_11,10,11,1,F,low,boy,-309.28317833897256 -297.7200299879616 -314.8250108279539 -404.6199592176713 172.01412259127878 182.6284167587271 186.22380469447523 158.480057030441 22.57451042057854 -2.4888674160616358 -15.026934322501273 10.364368067470114 48.63230576824668 31.314093680382676 14.332295461288378 13.095020219557416 -41.47957299914217 -36.43282599899157 9.06038560059438 33.141409767842845 -24.76234250146415 -28.541413635131654 6.257241948382224 23.271844591958523 -27.094416062291003 -28.597240178437737 -31.027055307311173 -22.072646163330894
A_010_12,10,12,1,F,low,boy,-314.77272756032824 -288.055907044314 -298.2559266355266 -375.0428199032959 186.70591878995896 198.3015187866145 191.31574258045686 162.5019568178862 48.743900253589786 9.28254785644086 -22.365395299698697 -3.49021531436778 43.49157776272379 23.567712491775687 20.316249767232417 23.761507538444214 -45.977113799888656 -35.87070952041833 1.9495851878155093 34.47541386073825 -13.449065546317843 -15.722311483379638 0.14275319836250633 12.588461120059076 -16.709880824064484 -13.638054302395343 -11.714054450790151 -20.574052205794416
